SMILES,des_cv,pred_cv,Err_pred_des,jobacks,Err_joback_pred,Err_joback_des
CCCc1ccn(C)c1,25.3681,35.87898254394531,0.4143346385399504,39.12328814017042,0.08292517706081998,0.35158568704369914
CC1=CC=CN(O)C=C1,25.3681,30.77878379821777,0.2132869153865593,32.6960001075098,0.0586376407813773,0.2241222193361411
N=C1N=CN=NC1C=O,25.3681,27.01880645751953,0.06507016518854518,27.39497365825069,0.01373124885695475,0.0739870635955238
N=C1CC2=COOC2O1,25.3681,24.58444786071777,0.030891242910672263,28.003836351547648,0.12210428770916965,0.09412054543026865
COC1CCNC1=O,25.3681,28.512659072875977,0.12395721685407965,30.182382023115014,0.05532111246091476,0.15950636432300222
O=CC1=C2CC2CN1,25.3681,26.448522567749023,0.042589810342478364,27.35502124730275,0.03313829191937148,0.072634608079446
Cc1cnnnc1C=N,25.3681,28.81954574584961,0.13605456245637676,29.100777457368075,0.009664061791148468,0.12826727611784108
Cc1cncc(N)n1,25.3681,27.37745475769043,0.07920793270644752,29.3341503348886,0.06670367318841255,0.13520249571270443
N=CC1C2CC3NCC312,25.3681,29.83608627319336,0.17612616921225324,30.383771957467726,0.018025598830883678,0.16507733024355375
CC1CNCC2C(C)N12,25.3681,34.34387969970703,0.35382151992884897,37.91011502577456,0.09407081259560658,0.3308355835176817
C1=CCN2CC2=CN=C1,25.3681,25.414714813232425,0.0018375366398123453,29.493727127626144,0.1383010121692282,0.13988151140659869
N=C1N=NC(F)C=C1F,25.3681,27.45549011230469,0.0822840540799149,26.138558273827233,0.050382726724301156,0.029475928463839604
OCC1CC1C1OO1,25.3681,28.26827812194824,0.11432382093843227,30.11247165602601,0.06124351249355903,0.1575550393279186
COC1CN2C(C=O)C12,25.3681,31.28746795654297,0.2333390343203855,35.136688268121105,0.10954988934089346,0.2780167611010732
OCCC1=CC2NCN12,25.3681,31.0136775970459,0.22254633169397395,34.20153506589458,0.09320802305237995,0.25827598231703913
O=CCNCC1CCO1,25.3681,33.58041763305664,0.3237261613229466,37.19564000976795,0.0971947888451957,0.31798189268048405
CC1C2=NC=NC=CC21,25.3681,26.523792266845703,0.0455569107203813,31.06066801974523,0.14606497677433852,0.18327255602250642
N=CC1=C2C3CC2C13,25.3681,23.64281463623047,0.0680100347984094,26.427100509888252,0.10535722118345842,0.040072519854836376
N=CC1=COC(N)CO1,25.3681,31.01169586181641,0.222468212511635,32.42043801914609,0.04345228637866456,0.2175275366415867
O=C1CCC=CCC1O,25.3681,32.29912567138672,0.2732181626289206,32.40042457430398,0.0031264683796027224,0.2170442105836217
Cc1ncnnc1C#N,25.3681,26.15943717956543,0.03119418401714876,28.88491303713798,0.0943563809268993,0.1217525921790499
OC1CC1NC1CC1,25.3681,32.88611602783203,0.2963570794750901,31.42670745384741,0.046438481540832036,0.19278530729778018
C#CC1=CC(=C)CN1,25.3681,27.78708267211914,0.09535529551362312,29.95896739018122,0.07249531299846781,0.1532385055329322
N=C1C=CC=NOC1,25.3681,24.67518424987793,0.0273144520134369,25.09910841326118,0.016890008856221755,0.010717176973373878
OCC12OC1C1CC2C1,25.3681,30.440662384033203,0.19995830921642554,33.233623372476394,0.08404021906188781,0.23667366282397329
C#CC1CC(N)C2CC12,25.3681,34.174861907958984,0.34715890854888565,37.53674332065506,0.08956241579024149,0.3241795170322918
O=C1NC2NC1C2O,25.3681,24.451452255249023,0.03613387462013217,25.827088907046896,0.053263325833928246,0.017771608279153098
CCCC12NC3NC1C32,25.3681,33.272743225097656,0.31159776353363705,35.41370708132735,0.06045579615014566,0.28366437487771845
O=CCNC1=CCCC1,25.3681,32.43276214599609,0.2784860571345941,35.470277052653856,0.08563549989047815,0.28480682678789565
O=C1CC2C=C12,25.3681,20.95113754272461,0.1741148315118353,18.52126446572771,0.13119369260631242,0.3696743031201715
N=C1CC2NCC(=O)C12,25.3681,29.326919555664066,0.15605502799437346,29.35886967951978,0.0010882613739725475,0.1359306309501306
O=CC12CC3CC1CC32,25.3681,28.882627487182614,0.13854121858486124,32.478735547031235,0.11072192310692737,0.21893203128966005
C#CC12CCNC1C2,25.3681,29.30479431152344,0.15518286002985796,29.488857867699416,0.006241800106391658,0.13973948690000249
CC12CCC(C=O)C1C2,25.3681,33.374698638916016,0.31561680373839657,35.56132890985482,0.061488992058810366,0.2866380200721368
OCC1C2NC3CN1C32,25.3681,29.01945495605469,0.14393490076334806,33.569327038610744,0.13553658902136717,0.24430716258261193
CC1=NCCOC(=O)O1,25.3681,28.990144729614254,0.1427795037710455,19.57465389910312,0.48100420467421595,0.29596671955269294
O=C1CCC2CCCC12,25.3681,31.086994171142575,0.2254364406929404,33.52186778361217,0.0726353802296164,0.2432372753286231
CC1=NN=CN(F)C=C1,25.3681,31.040361404418945,0.22359819633393704,29.882132252956048,0.03875992320957356,0.151061250072257
NC1C2C3=CC(=O)C312,25.3681,25.01822853088379,0.013791788471198446,25.976096088912747,0.03687496207090951,0.023405983979719616
O=CCC=CCCC=O,25.3681,34.626602172851555,0.3649663227774869,38.3411136052836,0.09688063499335002,0.33835776756092595
O=CC1=CC2CC1N2,25.3681,24.13078498840332,0.04877444552791412,27.440291029356562,0.1206075415677122,0.07551636486433991
O=C1CCCCCCO1,25.3681,32.42859268188477,0.278321698585419,34.347008075344604,0.05585393025359121,0.26141747355834344
N=C1CC2N=CC(=O)C12,25.3681,27.47640991210937,0.08310870392774299,27.981234130925905,0.018041527991740126,0.09338880903890417
O=CC1C2COCC12,25.3681,25.63797378540039,0.01063831289692142,29.3575838305809,0.12670014217266426,0.13589278510124453
CC1C(=N)CC1=O,25.3681,24.940174102783203,0.01686866171360075,25.024273737849004,0.0033607223109376793,0.01373970992136966
OC1CNC2CCCC12,25.3681,32.403091430664055,0.27731644981942144,34.66916033628389,0.06536267055906227,0.2682805192299286
O=CCCCNC1CC1,25.3681,36.54631423950195,0.4406405777138199,39.61301451276364,0.07741648321850314,0.35960188054291636
NC1C2C=CC2C2CC12,25.3681,30.14673614501953,0.18837185855541144,34.704782924943956,0.13133771185897095,0.2690315898283071
N#CC1N=C=NC1=N,25.3681,23.02476692199707,0.09237321983132077,24.75560474678098,0.0699170083901494,0.02474168009564234
O=C1CCC2CCN12,25.3681,25.705352783203125,0.013294365096445012,28.390104612840364,0.09456646483870199,0.10644570191099487
N=CC1N=C=NC2NC12,21.9429,27.438873291015625,0.2504670436002362,29.447660265188304,0.06821550357762639,0.25485081658796815
CC1CC2(O)C(C=N)=C12,21.9429,32.503429412841804,0.4812731869006282,32.03786982464989,0.014531540041208189,0.3150949136101063
N#CC1=NOC=CC=N1,21.9429,25.02525520324707,0.14047164245596838,26.86888388567875,0.06861575234296731,0.18333414616839822
C1OCC2C1C1CNC12,21.9429,28.98237609863281,0.3208088310402367,32.650638555333735,0.11234887337606717,0.3279488251718906
CCCC1=CN=C1C,21.9429,26.82109451293945,0.222313117816672,34.602061744577924,0.22487004644622763,0.36584992645883563
O=CC12CC=NC1C2,21.9429,25.215049743652344,0.14912111633614253,26.877240281228506,0.061843794979838856,0.18358805552944832
N=C1N=NC=C1F,21.9429,21.08197784423828,0.03923465703082639,19.265026727010415,0.09431344907922815,0.13900179381713965
N#CCC1CC1,21.9429,21.68454933166504,0.011773770483161413,23.487009315888884,0.0767428479284711,0.06574312187308995
N=CC1=CCC2CN2C1,21.9429,30.41986846923828,0.3863194231044337,31.541420296639593,0.035558063551145845,0.30431477740595636
O=C1CC2CCNC12,21.9429,26.35223197937012,0.2009457263793808,27.85793976980297,0.05404950268666261,0.21232868685482137
OCC1CC2=COON21,21.9429,27.715145111083984,0.2630575316427629,31.781967364542353,0.12796005378809655,0.309580185886143
C1=C2CC2CCOC1,21.9429,27.48357391357422,0.25250417736827024,29.11440398729331,0.05601454436198838,0.2463215111813122
N=c1ccnc(F)cn1,21.9429,26.35891342163086,0.2012502185960314,26.151555388352364,0.007929089883917606,0.16093327245181197
N=C1NC23COC1C2N3,21.9429,26.98391914367676,0.2297334966516165,27.38273925212629,0.014564653476680886,0.1986594256344854
O=CC1CC2CNCC12,21.9429,30.34174728393555,0.38275921979025307,33.72014946837198,0.1001894190180035,0.3492644503079241
N=CC1CNC(C=O)O1,21.9429,30.441001892089844,0.3872825329418555,31.38675482075886,0.030132230428725475,0.3008866279642518
Cc1coccc1=N,21.9429,26.3080997467041,0.19893449574596336,27.503338602872113,0.04345795517505627,0.20217322279163036
O=CNC1CCOCN1,21.9429,31.522869110107425,0.43658628121658577,33.6688329748644,0.06373739970016344,0.34827262898058986
O=CC1CCCCCO1,21.9429,32.77154541015625,0.4934919910383882,35.15802456661574,0.06787864750301031,0.3758779035373945
O=CC12CCC1O2,21.9429,23.4006404876709,0.06643335601360334,23.892310192031296,0.02057857529927692,0.0815915320185937
N=COC1=COC1,21.9429,21.4951286315918,0.02040620740231258,22.96823456346538,0.06413666352122632,0.04464141815654981
N=CN1C=NC=C(O)N1,21.9429,28.621910095214844,0.3043813759901764,28.26944660751529,0.012468000969139997,0.22379449783192462
OCCC1C2OCOC12,21.9429,32.096885681152344,0.4627458394812145,35.584469825724966,0.09800860211359266,0.383357399802065
N#CC1N=CC(=O)N1,21.9429,23.833232879638672,0.08614781453858288,23.93323835172244,0.004178518201928642,0.08316209960693419
O=C1C2CCCOC12,21.9429,25.96408843994141,0.18325692775072594,27.855746571446417,0.06790908032757789,0.21226667022837542
N=CC1C2C3CC(O)C132,21.9429,29.842485427856445,0.3600064452673276,30.96003224346099,0.03609643577940975,0.29125073813078733
O=CC12CC3CC1C2N3,21.9429,28.22707176208496,0.2863874766819773,31.175179972656576,0.09456587622452764,0.2961419943927865
N#CCC1CCNCN1,21.9429,31.258792877197266,0.42455158056579867,33.96101548544309,0.07956836889651005,0.3538797445734355
O=CCCCOC1OO1,21.9429,31.98007583618164,0.457422484547696,36.429001875166264,0.12212593840012584,0.39765299979414126
O=CC1C=C1COO,21.9429,27.19374847412109,0.2392960125653898,29.810094232703054,0.08776710795203431,0.2639104113958948
N#CC1=NC2=CC21O,21.9429,24.001184463500977,0.09380184312469976,23.137916775793425,0.03730965480050005,0.05164755268908364
N=C1N=CCNNN1,21.9429,23.87759017944336,0.08816930211792233,24.328406680395492,0.018530457291122696,0.09805437370947101
COCC1=CC(N)=N1,21.9429,29.46270179748535,0.3426986313333857,32.36881607861006,0.08978129672914187,0.32209754145131386
NCCC1=CNC1=O,21.9429,24.270130157470703,0.1060584588851383,30.880829767382647,0.21407130765943289,0.2894329535413968
N=COCCO,21.9429,25.93304443359375,0.181842164599654,24.76912136509079,0.04699089044568917,0.11410260878587401
O=CC1=C2CN=CC12,21.9429,23.15324401855469,0.05515879936356114,25.97738569870887,0.10871539241512448,0.15530761045401845
O=C1C=CC1NCO,21.9429,27.75014686584473,0.2646526605801751,28.96604184775726,0.04197656650166971,0.2424612200959392
NC1C=C=C(CC=O)C1,21.9429,32.803077697753906,0.4949290065467146,36.98205415047712,0.11300011718438571,0.4066608655453254
O=CC1CC2C3CN2C13,21.9429,27.44055366516113,0.2505436230015691,32.81224601480904,0.16370998642468804,0.3312588236082167
Nc1cncnc1C=O,21.9429,28.57177352905273,0.3020965109011449,30.37569155180653,0.05938689559304911,0.2776164466058059
O=c1ocnn1CF,21.9429,21.65024948120117,0.013336911657020254,25.798466179816465,0.16079315218594936,0.14944943443315561
N=CNC1C=CCC1O,21.9429,31.85715103149414,0.451820453608873,32.925217800872964,0.032439170967321754,0.3335533835278618
O=CC1CCC(OO)C1,21.9429,31.7630615234375,0.4475325286738534,34.97832694145405,0.09192164689289428,0.37267153924407126
N#Cc1cnc(CN)o1,21.9429,27.577228546142575,0.25677228379761,31.855487196889314,0.13430209446504748,0.31117361777023067
c1cc2cncn2cn1,21.9429,23.21523857116699,0.05798406642544925,26.81253600465758,0.1341647590837998,0.18161788216570335
N=CNC1NCOCO1,21.9429,29.98632049560547,0.36656141602092096,31.571676186944288,0.05021449231746539,0.3049814691475278
COCC12C3CNC1C32,21.9429,29.738059997558594,0.35524748312933074,34.84748581592609,0.1466225094503769,0.37031612220438587
N=C1N=C2COCCC12,21.9429,28.45937728881836,0.29697429641562223,29.76835899156868,0.04397224929735172,0.26287841374746557
N#Cc1cn[nH]n1,21.9429,21.016136169433594,0.042235248329364296,19.98454842269337,0.051619267291964935,0.09799328640735436
NOC=CCCNC=O,21.9429,35.166015625,0.6026147694698512,39.241063144455666,0.10384651161092269,0.4408179024298353
O=C1CCC2OC12,21.9429,21.210634231567386,0.033371421664074426,23.495374132011882,0.09724211615475374,0.06607573572947162
N#CCc1cnon1,21.9429,22.1730899810791,0.010490408336140615,25.45435339403576,0.12890774957675785,0.13795099563827581
CC1CC2C(C=O)C12,21.9429,29.13855171203613,0.3279261953541296,32.305857669535406,0.09804122799952973,0.3207764293256244
Nc1nnc(O)c(=O)o1,21.9429,27.99886703491211,0.27598754197996195,30.099325195372302,0.06978422761395105,0.2709836563587256
O=CC12CCOCC1O2,21.9429,28.96063995361328,0.3198182534493289,31.30730629816909,0.07495586883797306,0.2991124885987632
O=CC1C2=CCC21,21.9429,21.52791404724121,0.01891208330525093,24.383474164296718,0.1171104698950872,0.10009132200981864
O=CC1CC(CCO)C1,21.9429,35.13947296142578,0.6014051452372192,37.95972951149446,0.07429601281048867,0.42194266707418066
CC1CCNC1=O,21.9429,24.70085906982422,0.12568799337481448,26.58016069319204,0.07070317012226206,0.17446323017828014
O=CC1C=CCC1=O,21.9429,25.89954948425293,0.1803157050459569,27.091041266957554,0.04398102571855975,0.19003113303129643
N=C1NCC2CNCC12,21.9429,30.00165557861328,0.36726027911594544,31.233457520572923,0.03943853930190968,0.29745530140085824
Cc1cnc(C=O)nc1,21.9429,27.532989501953125,0.2547561854610431,30.73916037799842,0.10430248701067693,0.28615812110126304
O=Cn1cnc(CO)n1,21.9429,27.17192840576172,0.23830161035057884,30.62906102190181,0.11287099574054885,0.2835921419755776
CC1C2CCC12C=O,21.9429,29.526123046875,0.3455889170016269,31.20095647042032,0.053678912860672216,0.2967234827944234
C1COCC2CC2CN1,21.9429,32.26273727416992,0.4703041655464829,34.09070685193406,0.053620759044496924,0.35633778157477186
CC1C2=CCNC1C2=O,21.9429,30.60822868347168,0.3949035306851728,31.941351275879857,0.04173657466441845,0.3130253065852624
Cn1ccc(CCN)c1,21.9429,34.842491149902344,0.5878708443233274,38.75981931397853,0.10106672924203813,0.4338750698952199
O=C1CC23CNC2CC13,21.9429,28.76570129394531,0.31093434750854765,29.6733427135221,0.03058777126458288,0.2605180949161938
COc1ccc(F)n1N,21.9429,31.09186363220215,0.4169441428526834,33.8459336298321,0.08137077936010882,0.35168282724931726
N=CCC1OC1=N,21.9429,23.49235343933105,0.0706129745535482,23.898054873104552,0.016976337025239967,0.08181230160722952
O=C1NCCN1CNO,21.9429,31.86456298828125,0.4521582374381348,33.08568419900691,0.03690784217671749,0.33678566633182605
C1=CC2=NCN=CC2=C1,21.9429,24.112098693847656,0.09885651822902417,27.498656953941065,0.12315358767396284,0.20203739270782173
N#Cc1cnc(N)o1,21.9429,23.780128479003906,0.08372769684061379,26.383489027190354,0.09867385414807991,0.16830939314409707
N=C1N=CC(COO)=N1,21.9429,27.699989318847656,0.26236683933516786,29.45916427030317,0.05971571139337719,0.25514180244006684
N=c1ocnc(=O)o1,21.9429,21.412067413330078,0.024191541987154088,23.140253210492585,0.07468309795239784,0.05174330633295154
O=C1CC23COC2C13,21.9429,24.025129318237305,0.09489307786287604,25.31077707573101,0.0507944799026513,0.13306099080459544
O=CC1CC2CC12,21.9429,23.75035095214844,0.08237065074117075,26.30296016387762,0.09704646153229284,0.1657630980206318
OC12N=CC1=NN=N2,21.9429,22.419597625732425,0.021724458742117963,21.53162421570804,0.041240428549583374,0.019101010688823156
N#CC1=C=CNC2CC12,21.9429,28.276844024658203,0.28865573942633843,30.840475873787327,0.08312556069564629,0.2885031965849063
c1cc2nncoc-2c1,21.9429,23.45988464355469,0.06913327971939377,26.192908181209823,0.10434211881885415,0.16225797272326856
N#CC1=C2CN2C2CN12,21.9429,27.89912033081055,0.271441802624564,29.028827066418085,0.0389167200253307,0.24409966858824336
C1=CC2=CCN(C2)N=C1,21.9429,25.442665100097656,0.15949419174756546,29.493727127626144,0.1373533433058023,0.25601468050992593
O=CC1=CC2N=NC12,21.9429,22.16614532470703,0.010173920708157518,25.21568057532122,0.12093805049223186,0.1297914829443197
NCC#Cc1nnon1,21.9429,27.269569396972656,0.2427513864153168,30.499876424042853,0.10591213492667684,0.2805577407945641
O=c1ccn(CCO)o1,21.9429,29.98448181152344,0.3664776219881344,33.23735729862771,0.09786805424625529,0.33981213359264356
CC1CNCCNC1=O,21.9429,33.97694778442383,0.5484255856985095,33.997349997686406,0.0006001118694241313,0.35457028263987445
CC1CC2C3COC2C13,21.9429,29.519062042236328,0.3452671270541417,35.59671919593168,0.17073644119399536,0.3835695958601759
N=C1CCNC1OO,21.9429,26.788238525390625,0.22081577755860088,28.131262554220456,0.04774133497354674,0.21998168558175968
CNC(=O)C(O)C=C=O,40.8892,33.294960021972656,0.1857272819724364,35.23383380149592,0.05502874851617607,0.16050953269422455
CCC1CCNC(C)C1,40.8892,38.28997802734375,0.06356744501375063,41.233199783976595,0.0713799019249676,0.00834278653557884
CCCOCC(=O)C=O,40.8892,35.18735885620117,0.1394461408831386,38.97795857248005,0.09724982669962574,0.049033902685436295
CC(=N)N(N)CC(C)C,40.8892,41.264137268066406,0.009169591678643842,43.68850972245949,0.055492221405454796,0.06407427811666495
C#CC1OC1(C)CCC,40.8892,38.62306213378906,0.055421428304073934,40.795406998353094,0.05324974119394688,0.002299106898251918
C=C(NC)C(O)COC,40.8892,38.61152648925781,0.055703547898765186,42.57130528833757,0.09301520759722959,0.039512654755229706
C#CC(C)C(=O)C=O,40.8892,29.66989517211914,0.2743830847236156,32.127956701714886,0.07650849235191301,0.2726984283385028
CC1CCCC1(C)C=O,40.8892,37.48341751098633,0.08329295973053212,38.64392227267843,0.030030718763570982,0.058101703845652365
N=CC#CCC(O)CO,40.8892,34.23438262939453,0.16275244736031694,35.98000593716229,0.04851648192655729,0.13644228051022098
CCOCC(C#N)CN,40.8892,37.24882507324219,0.08903023113090534,42.92429735643216,0.1322205052318582,0.047411314378270265
CC1CC(CO)C1O,40.8892,33.03662109375,0.1920453055146592,35.079267275930675,0.05822944265378709,0.16562297833557546
CC1(C#CNO)CCO1,40.8892,34.103050231933594,0.16596435655543293,34.02851394852957,0.00219040665474735,0.2016157996745812
CC(O)C(C=O)CO,40.8892,33.254417419433594,0.18671880546859335,35.90187095297252,0.07374138069313435,0.13891557500054325
CC(N)(CC=O)C(N)O,40.8892,40.32823181152344,0.013719226311020143,42.991554816815636,0.06194991124746369,0.04890157673463168
C#CC1=CC(=N)C1OO,40.8892,30.60981369018555,0.2513961219543169,31.433380450032455,0.026200387869706666,0.30082095576703344
C#CCC1CC(O)C1C,40.8892,37.36491394042969,0.08619112282877421,39.7246108853303,0.05940138600003286,0.029316564434864426
CC(C#N)C(=O)CC=O,40.8892,33.240768432617195,0.18705260967157133,35.35870039811783,0.059898467467808206,0.156411280381124
CCCC1C(O)C2CC12,40.8892,36.35523986816406,0.11088405084560078,39.838492437410714,0.08743434693767856,0.026374179802110462
CCC1CC1CCO,40.8892,35.409088134765625,0.13402345522129014,38.02981402484096,0.06891240352538891,0.07518800836867887
CC(=N)OCOC=O,40.8892,29.921749114990234,0.26822366015988985,28.21117116827755,0.06063477253422819,0.4493974658513448
C#CC(C)NC(O)C=O,40.8892,35.96735763549805,0.12037022892357775,39.24995281473105,0.08363309873842707,0.041764309705200904
CC1C=CC#CCCO1,40.8892,32.418758392333984,0.2071559631312429,34.212130235875605,0.05241918089219277,0.19516673525119088
CC#CC1CC1CC,40.8892,34.003204345703125,0.16840622106318728,35.74587358318713,0.04875161977587411,0.14388587831944918
C#CCOC(=O)CC=C,40.8892,34.17567825317383,0.16418814128978249,37.80435809864032,0.0959857547639991,0.08160016613192093
CC1CC1C1CCCC1,40.8892,35.86391830444336,0.1228999759241228,38.34253626526325,0.06464407945453036,0.06641876054099023
CCC(O)C1OC1C,40.8892,34.59783935546875,0.15386362767017334,36.67275962617154,0.05657933277598292,0.11497472284085751
CONC(C#N)C(C)=N,40.8892,35.261863708496094,0.13762402520724076,36.79932769867721,0.04177967605197261,0.11113986469567505
CC1CCCOC1C,40.8892,34.96799468994141,0.14481098456459396,35.759008415921066,0.02212068401839319,0.14346571147635093
CC(CCO)C1=C(O)C1,40.8892,37.60745239257813,0.0802595210329837,39.07593043236235,0.037580117057635955,0.04640374643864961
C#CCC(C=O)CC=N,40.8892,34.77895736694336,0.14943414478778366,37.7464755749451,0.07861709372335375,0.08325875137176887
CC(=N)N(C)C(C)CO,40.8892,40.72643280029297,0.003980689270199311,41.68215819404672,0.022928884567456356,0.019023923625911803
CC#CC#CC(=O)OC,40.8892,33.43121337890625,0.18239502414069614,34.211107832932214,0.022796527310209577,0.19520245294831814
C=CC(O)C1CCC1C,40.8892,37.756309509277344,0.07661902142185854,39.82108442643241,0.05185129804713476,0.026822865046302026
C=C(C)C1OCCC1C,40.8892,36.548675537109375,0.1061533231975834,39.855524135643726,0.08297089726583119,0.025935573217862554
CCCC(C)CC1CO1,40.8892,39.52340698242188,0.03340229247767448,43.983678814516324,0.10140743003566993,0.07035516123073869
N#CCC1N2CC12OO,40.8892,30.54475975036621,0.2529871029424344,31.76632000924682,0.038454572595284106,0.28718718403949894
CCCCNC(=O)CO,40.8892,38.62567901611328,0.055357428951574535,41.61111026279129,0.07174601273130624,0.017348978631719504
CC1CC1(C)CCO,40.8892,35.978126525878906,0.12010686132575585,37.455812161684705,0.039451437588033184,0.09166502179940635
C=CNCC#CC(C)O,40.8892,38.04953002929688,0.06944792196235502,39.75663310019088,0.04293882398421218,0.02848749533077746
CC(C=N)OCC=O,40.8892,31.156280517578125,0.2380315457974692,33.60117548037417,0.0727621854843757,0.21689790358324332
CC1C(=O)C(O)C1C,40.8892,31.793228149414066,0.22245414071652025,33.1593184848431,0.04119778083055183,0.23311340125069765
CC1CC1NCOC=O,40.8892,34.790042877197266,0.14916303382807042,34.6719156790235,0.0034069994651386836,0.17931758886740598
CC(C=O)N(C#N)C=O,40.8892,32.08673095703125,0.21527613753677627,34.94451199119509,0.08178053924129525,0.17011792896987035
CCC1C=CC2(O)CC12,40.8892,34.497581481933594,0.1563155678777381,35.78774929050413,0.036050543388401024,0.14254740269038052
C=C(C)C(O)C=CO,40.8892,34.298782348632805,0.16117746621032422,34.45197482575844,0.004446551406716443,0.18684633339011647
CCC1CCOC1C,40.8892,34.456863403320305,0.15731138287566618,36.8706341461855,0.06546594054485272,0.10899096115031823
CC1CCC1OCC#N,40.8892,34.45369338989258,0.15738890978809622,37.45250059090416,0.08006961227416362,0.09176154742336465
COCCC(C)=C(C)C,40.8892,42.02487182617188,0.02777437137855161,45.393627134397974,0.07421207603111642,0.0992303858218161
C#CCCC(=O)C=CO,40.8892,35.27336502075195,0.13734274525420034,36.267346569835816,0.02740706566911003,0.12743842236333502
C#CCC(=O)C(C)C,40.8892,33.55875015258789,0.1792759419947593,36.55841365449591,0.08205124900267992,0.1184620970273282
CC(C#N)C(C)C(N)=O,40.8892,36.65236282348633,0.10361751211844873,39.37438289876879,0.06913175203991782,0.03847214837946263
C#CC#CC(C)(C)CO,40.8892,39.28497314453125,0.03923351044942802,40.350019336756134,0.0263951841840804,0.013362587480911358
O=COCCC1CCO1,40.8892,32.84423828125,0.19675028415205,33.02090358771008,0.005350105153568016,0.2382822865943133
CC1CCCC(C=O)C1,40.8892,35.4182243347168,0.1338000172486428,38.10629840557025,0.0705414638347691,0.07302996383461263
CCC12CC(O)CC1C2,40.8892,36.65536880493164,0.1035439968272395,37.62196550803121,0.025692349935657353,0.08684380116374654
CCOCC1C(O)C1O,40.8892,37.068058013916016,0.09345113100975286,39.79311433611809,0.06848059941186065,0.027544606200552057
O=CC1=CN1CCNO,40.8892,32.72110748291016,0.1997616122861256,35.083216763199616,0.06732875426540637,0.16549175852342443
CC(C)C(O)C(C)C=N,40.8892,41.49467849731445,0.014807785364214772,42.90097583614908,0.032780078108378526,0.04689347496039755
CCCCC1CC(C)O1,40.8892,38.740638732910156,0.052545935530405236,43.45425804614889,0.1084731284154666,0.05902892286009728
CC(=O)N(C)CC1CC1,40.8892,36.9858512878418,0.09546160629599516,38.6202304160417,0.0423192485024903,0.05875080390550543
CC1OC1NC1CC1O,40.8892,34.348690032958984,0.1599569071305141,36.12385618677395,0.04914110344800087,0.13191680834370034
CCC(=N)C(C#N)C=O,40.8892,34.31485366821289,0.16078442062420178,35.53590933331325,0.03436117684923504,0.15064453864047583
CC(OC=N)C(=O)C=O,40.8892,32.30391311645508,0.2099646577469093,33.704787978571964,0.04156308186859094,0.21315701573306362
CC1CC1C1CC(=O)C1,40.8892,34.325149536132805,0.1605326214224585,35.16439284983542,0.02386628193145514,0.16280125110112267
CC(=O)OC1NC(=O)O1,40.8892,29.47785949707031,0.2790795736509809,30.892906146897516,0.04580490560190681,0.32357894092480466
C=CC1N=C(C)C=C1N,40.8892,34.174285888671875,0.16422219342340094,36.6120682818745,0.0665841212365895,0.11682300178170972
C1=CC2CC2CCCC1,35.5679,33.087013244628906,0.06975072341552623,34.865794981512884,0.0510179600903164,0.02013735865937945
CC#CC1C(=O)C2CC12,35.5679,31.896583557128906,0.10321993828342678,32.733883514105806,0.025578998489931296,0.086577459856633
CN1CCC1C(O)C#N,35.5679,34.28726959228516,0.036005229651310464,36.1297607188,0.05099649402206261,0.01555118848344977
CCOC1C2CC(C)C21,35.5679,36.3203353881836,0.02115490057561993,40.33853595223942,0.09961195837184925,0.11826497515645636
O=CCC1CCCC1O,35.5679,34.474308013916016,0.030746599773503237,36.848103781230016,0.0644211105517778,0.034742731643144543
O=CCNCCC1OO1,35.5679,33.268966674804695,0.06463505928647219,37.00151696730115,0.10087560182451362,0.03874481601843674
OC12NC1C1COC12,35.5679,25.14788055419922,0.29296133439986005,26.45806962840276,0.04951945068573911,0.34431198116652584
C#CCCNC1C=C=C1,35.5679,32.649765014648445,0.08204406179030993,37.94823944326435,0.1396237218471636,0.06272595193310997
C#CC(C)C(=O)CCC,35.5679,39.11902618408203,0.09984076046328373,42.03041182419487,0.06926854898045269,0.15375799435956788
O=CC1CCC1C=O,35.5679,27.87946510314941,0.2161621826661284,30.427094743619136,0.08372898109189307,0.16895485092144538
C#CC(O)C=CC(C)=N,35.5679,36.19522476196289,0.017637385450445176,36.39324987909305,0.005441259513454928,0.022678652822571584
C#CC1=NC(O)CC1,35.5679,28.43760681152344,0.2004698952841344,29.843626744385713,0.047112904370001776,0.19180890126536512
OCC1CNC1=CNO,35.5679,34.30479049682617,0.035512625237189434,34.694895633991415,0.011243876946067178,0.02516232863814364
CC1C=CC2=CC21,35.5679,23.732574462890625,0.33275300304795546,25.868089169286215,0.08255401828949685,0.3749720656688704
CC1COC(CC=N)C1,35.5679,34.57242965698242,0.027987886353076218,37.12076734791456,0.06864991951938466,0.04183284610903381
CCC1CCCC1CO,35.5679,39.33946990966797,0.1060385884369886,41.27856073401103,0.04697573728013652,0.1383444730742705
O=CC1=CC1OCO,35.5679,27.87424468994141,0.21630895582979584,29.810094232703054,0.0649393969589646,0.1931495325828379
CCC#CC(CO)CO,35.5679,38.91823196411133,0.09419538303108496,41.2018709051322,0.0554256127416879,0.13674065719259415
CC#CC#COCOO,35.5679,32.75743865966797,0.07901679155452059,35.229682409864594,0.07017502234151216,0.009600358759995627
COC12CCC1=NC2C,35.5679,32.43943023681641,0.08795767428449798,35.35554811783754,0.08247978142785158,0.006006182720027555
